index,x-pt,y-pt,z-pt,x-field,y-field,z-field,magnitude,inside_csf,inside_encap,frequency
0.0,10.037476768827313,16.930736473214097,16.31366268291334,-0.04817656443777283,-0.5197906690151028,-0.2564451852450585,0.8481790102571198,0.0,0.0,4160.0
0.0,9.767359702667632,16.821229355820922,16.40540999614827,-0.07940482805103354,-0.5059640992825682,-0.23827388818221157,0.8237713614005697,0.0,0.0,4160.0
0.0,9.51282269544918,16.702608284739565,16.51095597405262,-0.10906183821450956,-0.4915805652269219,-0.21875540550652406,0.8006246174814232,0.0,0.0,4160.0
0.0,9.254725946232227,16.582328278428122,16.61797802985396,-0.1269171378548244,-0.4733041488965358,-0.19660034960381548,0.7699906905830215,0.0,0.0,4160.0
0.0,9.046165755934156,16.431768139835363,16.77236161605975,-0.14746715685958395,-0.45060801991119576,-0.16851961245038038,0.7338093974102914,0.0,0.0,4160.0
0.0,8.832755328652407,16.277706602670676,16.930335518223817,-0.16282149278011193,-0.42144698403431735,-0.13817409121248536,0.6890082637703814,0.0,0.0,4160.0
0.0,8.671994558251741,16.112932328115427,17.122703429126275,-0.1782483403792943,-0.4100199115371256,-0.10851911650675682,0.6709376163609492,0.0,0.0,4160.0
0.0,8.51141888327347,15.948347770018193,17.314849853035142,-0.18254108462493002,-0.3892405985738009,-0.08086564221103504,0.6379592163590008,0.0,0.0,4160.0
0.0,8.386575483516543,15.774634620632241,17.525177852282855,-0.1852669843163578,-0.36753306380583656,-0.05260557884749068,0.6051156249823829,0.0,0.0,4160.0
0.0,8.259591645937618,15.597943162454252,17.739111921258658,-0.18553353999217806,-0.33303986689030357,-0.03124231090106444,0.5578286863129551,0.0,0.0,4160.0
0.0,8.197273934307493,15.391581610119072,17.94775374960331,-0.18305573991705065,-0.3142150811034729,-0.015477051306968723,0.5308021483586682,0.0,0.0,4160.0
0.0,8.13350697356969,15.18042095191563,18.161247713490862,-0.18052031658436213,-0.2949525096006692,0.0006548422311761568,0.5043078878398254,0.0,0.0,4160.0
1.0,16.307312674791515,17.165531196470454,16.197477656773955,0.16783344040228426,-0.1830019496903492,-0.15169859732894697,0.4243486387604047,0.0,0.0,4160.0
1.0,16.018255962031283,17.24563315479894,16.1920102003095,0.17662936610496113,-0.19605106990922058,-0.15960671064184515,0.44974518762205506,0.0,0.0,4160.0
1.0,15.722477000137095,17.32759794936763,16.186415593694708,0.19514162351209485,-0.2245979322619125,-0.17599018354276227,0.5041223679935977,0.0,0.0,4160.0
1.0,15.427013318394701,17.379382971536543,16.181996968320917,0.19722465711490988,-0.2376722024707825,-0.18334271759047688,0.5237844415567118,0.0,0.0,4160.0
1.0,15.125341146723096,17.432256136880024,16.177485495694388,0.20187588164537693,-0.259306767656815,-0.2010313562341942,0.5618046186484834,0.0,0.0,4160.0
