index,x-pt,y-pt,z-pt,potential,inside_csf,inside_encap,frequency
5.0,14.261037691059288,17.69721107171738,15.887022711693051,1.7210109558042175,0.0,0.0,4160.0
5.0,13.956396270573222,17.699497283236838,15.87762232948583,1.7877707336156414,0.0,0.0,4160.0
5.0,13.656849618235565,17.687159691906096,15.866686749324778,1.8471617334429673,0.0,0.0,4160.0
5.0,13.350336764680755,17.674535179846735,15.855496853346029,1.9029783989983609,0.0,0.0,4160.0
5.0,13.053907903239189,17.628595018046305,15.851088720157504,1.9445157278166247,0.0,0.0,4160.0
5.0,12.750638913514443,17.58159478200568,15.846578868815246,1.9806690412762624,0.0,0.0,4160.0
5.0,12.454978415570812,17.530841135267934,15.849568400307707,2.0078096439679336,0.0,0.0,4160.0
5.0,12.153340541378519,17.479061400687364,15.852618371238853,2.0310701869529986,0.0,0.0,4160.0
5.0,11.862354006331236,17.412531859003888,15.882629310986944,2.046807484011408,0.0,0.0,4160.0
5.0,11.564600342561924,17.344455118676613,15.913338179566386,2.057284506850896,0.0,0.0,4160.0
5.0,11.278173384611426,17.268157695958294,15.959579946895987,2.059387276091643,0.0,0.0,4160.0
5.0,10.986252588943833,17.190396843744207,16.00670865855261,2.0466285232751433,0.0,0.0,4160.0
5.0,10.70530809006596,17.105071185001144,16.06826936444788,2.024839184569141,0.0,0.0,4160.0
5.0,10.417829998190927,17.017761208612896,16.13126171466629,1.995680413783189,0.0,0.0,4160.0
5.0,10.152333604838283,16.910841623334036,16.221149797305394,1.959812050531776,0.0,0.0,4160.0
5.0,9.881891580833138,16.80193035458396,16.312712302904377,1.9148840064280874,0.0,0.0,4160.0
5.0,9.627071529192277,16.68388913677074,16.41822539298765,1.8615806327978348,0.0,0.0,4160.0
5.0,9.368756321966812,16.564228845344612,16.525185718732637,1.7994472896904612,0.0,0.0,4160.0
5.0,9.15977077475314,16.414486997240754,16.679789793653846,1.7349961678211232,0.0,0.0,4160.0
5.0,8.945925098534497,16.26126278057634,16.83798931217788,1.6637699064135767,0.0,0.0,4160.0
5.0,8.785229494224378,16.09735619879492,17.031151304309187,1.5959824476646283,0.0,0.0,4160.0
5.0,8.624702098900741,15.933621187107885,17.22411110308827,1.5229319999197795,0.0,0.0,4160.0
5.0,8.500156902086877,15.76048995079722,17.435094678193387,1.4516765003110486,0.0,0.0,4160.0
5.0,8.37356347972502,15.584511460393752,17.64954801335182,1.3773365936445254,0.0,0.0,4160.0
5.0,8.311768197543461,15.378672739747941,17.85886061254976,1.305599141183198,0.0,0.0,4160.0
5.0,8.248535815776284,15.168047072110367,18.073040946612767,1.2329246130080111,0.0,0.0,4160.0
5.0,8.22926257839118,14.932302345193433,18.257575404239407,1.161327672601639,0.0,0.0,4160.0
5.0,8.21018080905117,14.698899600637954,18.44027662279218,1.0904025491405689,0.0,0.0,4160.0
6.0,16.238757737750653,17.47722891537901,16.32879467179923,1.3332095382322438,0.0,0.0,4160.0
6.0,15.949622114532216,17.557025370114832,16.323039917444827,1.4087217045599651,0.0,0.0,4160.0
6.0,15.653762407052884,17.638677556356143,16.31715133159381,1.4850386234347068,0.0,0.0,4160.0
6.0,15.358202313555648,17.68991498639901,16.31279737999705,1.5641525537796368,0.0,0.0,4160.0
6.0,15.056414947038228,17.742231958209352,16.308351693264505,1.6482083977110347,0.0,0.0,4160.0
6.0,14.759790975075996,17.78693063816526,16.304320903323475,1.7330769756272624,0.0,0.0,4160.0
