time,E1C1,E1C2,E1C3,E1C4,E1C5,E1C6,E1C7,E1C8
0.0023080923236929477,-0.08775035187632715,-0.014675573172651323,-0.014708892670221817,-0.014715409035893991,-0.0052533953139448,-0.005448016416628047,-0.0054760002869718456,-0.0025348102788704625
0.002310092403696148,-0.08774807583253297,-0.014675166332675594,-0.014708486660820164,-0.01471500129034228,-0.005253229248321655,-0.005447851728856957,-0.005475834265126727,-0.002534726710176341
0.0023120924836993483,-0.087751389762607,-0.0146757564358534,-0.014709073868656193,-0.01471559236045065,-0.0052534748477395116,-0.005448090154358086,-0.005476075519358426,-0.0025348474061496627
0.0023140925637025484,-0.08774910538694677,-0.014675348164400644,-0.014708666432881783,-0.014715183181032068,-0.0052533082210078925,-0.005447924913117518,-0.005475908938321101,-0.002534763570010512
0.0023160926437057485,-0.08775241082524328,-0.0146759368086542,-0.01470925218698808,-0.014715772789779296,-0.005253553248600288,-0.005448162774552548,-0.005476149622658365,-0.0025348839934264695
0.0023180927237089486,-0.08775011779838715,-0.014675527050914563,-0.014708843270211342,-0.014715362121589923,-0.005253386039359188,-0.005447996958681884,-0.005475982461057321,-0.0025347998796333435
0.0023200928037121486,-0.08775341442656591,-0.014676114181603908,-0.014709427516127626,-0.014715950214242057,-0.005253630473791281,-0.005448234234955677,-0.005476222554194788,-0.0025349200203145512
0.0023220928837153487,-0.08775111243117316,-0.014675702883108904,-0.01470901706405908,-0.014715538002719797,-0.005253462660772703,-0.005448067823425942,-0.005476054790791481,-0.002534835618721947
0.002324092963718549,-0.08775439993290086,-0.014676288445938388,-0.014709599747668231,-0.014716124524888057,-0.005253706480843913,-0.005448304493576281,-0.005476294271557973,-0.0025349554665550747
0.002326093043721749,-0.0877520886536521,-0.014675875552566312,-0.014709187706364217,-0.01471571071581823,-0.00525353804291504,-0.005448137465492313,-0.005476125885248973,-0.002534870767082033
0.0023280931237249494,-0.08775536671463201,-0.014676459493589549,-0.014709768773897312,-0.014716295613463522,-0.0052537812275608685,-0.005448373508691651,-0.00547636473260936,-0.002534990312018715
0.0023300932037281495,-0.08775304583825944,-0.014676044951570748,-0.014709355089765013,-0.014715880152984173,-0.005253612143726113,-0.00544820584329416,-0.00547619570242839,-0.0025349053046497282
0.0023320932837313495,-0.08775631414626162,-0.014676627217196155,-0.014709934487806813,-0.014716463372422911,-0.0052538546720203826,-0.005448441238851885,-0.0054764338954857855,-0.0025350245367076014
0.0023340933637345496,-0.0877539833615812,-0.014676210973118317,-0.014709519107609759,-0.014716046207029983,-0.00525368492142343,-0.0054482729155193865,-0.005476264200605783,-0.0025349392114936363
0.0023360934437377497,-0.08775724160647348,-0.014676791510114145,-0.014710096783103572,-0.01471662769493896,-0.005253926772580191,-0.005448507642883681,-0.005476501718603452,-0.0025350581207572503
0.0023380935237409498,-0.08775490060441377,-0.014676373510927421,-0.014709679653966488,-0.014716208771491596,-0.005253756334506012,-0.005448338641134593,-0.005476331338338625,-0.0025349724678167228
0.00234009360374415,-0.087758148478192,-0.014676952266426941,-0.014710255554219813,-0.014716788474913355,-0.005253997487881631,-0.005448572679894535,-0.00547656816066208,-0.0025350910444385294
0.00234209368374735,-0.08775579695182416,-0.014676532459449224,-0.014709836623634003,-0.014716367740638904,-0.005253826341758519,-0.005448402979389078,-0.005476397074469835,-0.0025350050539582154
0.00234409376375055,-0.08775903414864304,-0.014677109380956177,-0.014710410696323294,-0.014716945606987074,-0.005254066776853726,-0.005448636309276616,-0.005476633180648937,-0.0025351232881595893
0.0023460938437537505,-0.08775667179321052,-0.014676687713877918,-0.014709989912151564,-0.014716523009486235,-0.005253894902255192,-0.005448465889818829,-0.00547646136813183,-0.0025350369503955774
0.0023480939237569506,-0.08775989800941107,-0.014677262749271017,-0.01471056210532729,-0.014717098986550036,-0.005254134598716879,-0.005448698490710613,-0.0054766967378424986,-0.002535154832467615
0.0023500940037601507,-0.08775752452236105,-0.014676839170160844,-0.014710139415809268,-0.0147166744738023,-0.0052539619753638606,-0.005448527332250404,-0.00547652417875047,-0.002535068137746356
0.0023520940837633507,-0.08776073945650244,-0.014677412267699499,-0.014710709677901293,-0.01471724850975235,-0.005254200912987307,-0.005448759184169969,-0.005476758791816953,-0.0025351856580509836
0.002354094163766551,-0.08775835453751273,-0.01467698672500862,-0.014710285031658069,-0.014716822030120385,-0.005254027520749805,-0.005448587266804848,-0.005476585466048951,-0.0025350985967700565
0.002356094243769751,-0.08776155789039955,-0.01467755783333744,-0.014710853311480266,-0.014717394073513157,-0.0052542656794804495,-0.005448818349924301,-0.0054768193024455495,-0.002535215745740839
0.002358094323772951,-0.08775916124140955,-0.014677130275905205,-0.014710426657519834,-0.014716965575748546,-0.005254091498379804,-0.0054486456539015364,-0.005476645190051772,-0.0025351283083700398
0.002360094403776151,-0.0877623527161224,-0.01467769934405913,-0.014710992904275128,-0.014717535575531506,-0.005254328858315179,-0.005448875948543636,-0.005476878229904881,-0.002535245076513147
0.0023620944837793516,-0.08775994404136049,-0.01467726972111743,-0.014710564191996817,-0.014717105008779064,-0.005254153868525736,-0.005448702454261966,-0.005476703311088472,-0.0025351572535952938
0.0023640945637825516,-0.08776312334328336,-0.014677836698526889,-0.014711128355282403,-0.014717672914295874,-0.005254390409917554,-0.005448931940902002,-0.005476935534678546,-0.0025352736314904556
0.0023660946437857517,-0.08776070234929616,-0.014677404959705482,-0.014710697534482129,-0.01471724022809892,-0.0052542145917686975,-0.005448757628913658,-0.005476759789797613,-0.002535185413642342
0.002368094723788952,-0.08776386918614536,-0.014677969796200724,-0.014711259564293805,-0.014717805989093702,-0.005254450295024503,-0.005448986288181239,-0.005476991177560895,-0.002535301391943669
0.002370094803792152,-0.08776143558182668,-0.014677535891531984,-0.01471082658516874,-0.014717371133398879,-0.005254273629002593,-0.005448811139193746,-0.005476814587130416,-0.0025352127698570013
0.002372094883795352,-0.08776458966367946,-0.01467809853734855,-0.014711386431906235,-0.014717934700021834,-0.005254508474687916,-0.005449038951874804,-0.005477045119661058,-0.002535328339293978
0.002374094963798552,-0.0877621431602966,-0.01467766241727211,-0.014710951245059646,-0.01471749762518378,-0.005254330941437979,-0.005448862946752878,-0.0054768676643546805,-0.002535239303736194
0.002376095043801752,-0.08776528419961857,-0.014678222823055094,-0.014711508859531047,-0.014718058947995378,-0.005254564910277973,-0.005449089893791368,-0.0054770973224063735,-0.002535354455114498
0.002378095123804952,-0.0877628245108416,-0.01467778443842286,-0.014711071415977044,-0.014717619604781636,-0.005254386490605786,-0.005448913013558748,-0.005476918983058371,-0.0025352649969297317
0.0023800952038081527,-0.08776595222251318,-0.014678342555231831,-0.014711626749403474,-0.014718178634757466,-0.005254619563487145,-0.0054491390760585375,-0.005477147747546274,-0.0025353797211321027
0.0023820952838113528,-0.08776347906444239,-0.014677901857312433,-0.014711187000571715,-0.014717736974353166,-0.005254440238360915,-0.005448961301899755,-0.005476968505153271,-0.002535289831242021
0.002384095363814553,-0.08776659316578997,-0.014678457636626539,-0.014711740004592702,-0.014718293662889173,-0.005254672396333881,-0.005449186461126592,-0.005477196357156046,-0.002535404119229265
0.002386095443817753,-0.08776410625698075,-0.014678014577110115,-0.01471129790233291,-0.01471784963690152,-0.005254492146886052,-0.005449007774388794,-0.005477016192878887,-0.0025353137886338917
0.002388095523820953,-0.08776720646779841,-0.014678567970831743,-0.01471184852900973,-0.01471840393581766,-0.005254723371165845,-0.005449232011771739,-0.005477243113640052,-0.0025354276314455506
0.002390095603824153,-0.08776470552929314,-0.014678122501834881,-0.014711404025596812,-0.01471795749628124,-0.005254542178695163,-0.005449052393966623,-0.005477062008805725,-0.0025353368512242686
0.002392095683827353,-0.08776779157187398,-0.014678673462295339,-0.014711952227418421,-0.014718509357827045,-0.005254772450664159,-0.005449275691100171,-0.005477287979735934,-0.0025354502399796397
0.0023940957638305532,-0.08776527632722204,-0.014678225536364843,-0.014711505275556036,-0.014718060457207255,-0.005254590296636946,-0.005449095123905391,-0.005477105915839014,-0.0025353590012918274
0.0023960958438337537,-0.08776834792638327,-0.014678774016328396,-0.014712051005442916,-0.01471860983406606,-0.005254819597846317,-0.0054493174625511445,-0.005477330918517574,-0.00253547192719076
0.002398095923836954,-0.08776581810167394,-0.01467832358644681,-0.014711601558269243,-0.014718158425264811,-0.005254636463898828,-0.005449135927812468,-0.005477147877222427,-0.002535380221276867
0.002400096003840154,-0.08776887498477985,-0.014678869539114842,-0.014712144769577554,-0.014718705270557738,-0.0052548647760700595,-0.005449357289900609,-0.005477371893398935,-0.00253549267560048
0.002402096083843354,-0.08776633030866451,-0.014678416558704171,-0.014711692780668709,-0.01471825130691731,-0.00525468064400982,-0.00544917476963342,-0.005477187856541165,-0.0025354004937826876
0.002404096163846554,-0.08776937220566011,-0.014678959937720634,-0.014712233427195933,-0.014718795574208882,-0.005254907949036944,-0.00544939513726493,-0.005477410868137676,-0.002535512467894464
0.002406096243849754,-0.08776681240937766,-0.01467850436064699,-0.014711778850570777,-0.014718339009516277,-0.0052547228008445555,-0.005449211613655848,-0.005477225817725825,-0.0025354198015775523
